date,factor_TS,factor_PRET,factor_R2
1987-06-29,0.00185232,-0.00006354,-0.00119493
1987-06-30,-0.00470207,-0.00055922,0.00090510
1987-07-01,0.00031231,0.00166362,0.00112252
1987-07-02,0.00194055,-0.00054670,-0.00174650
1987-07-06,-0.00173336,0.00019919,0.00086948
1987-07-07,0.00285420,0.00323899,-0.00013087
1987-07-08,0.00141301,-0.00080788,-0.00087619
1987-07-09,-0.00204586,-0.00089950,0.00168972
1987-07-10,0.00059600,0.00107112,0.00113185
1987-07-13,0.00001273,-0.00129044,-0.00233717
1987-07-14,0.00331696,-0.00400813,-0.00468364
1987-07-15,-0.00165270,-0.00172511,-0.00013319
1987-07-16,0.00158201,0.00004577,0.00089103
1987-07-17,0.00073264,0.00199178,-0.00028131
1987-07-20,-0.00378304,-0.00034348,0.00144514
1987-07-21,-0.00156588,0.00160465,0.00393630
1987-07-22,-0.00198086,-0.00151034,-0.00175465
1987-07-23,0.00089236,0.00112771,0.00012467
1987-07-24,0.00027208,-0.00146445,-0.00048436
1987-07-27,0.00160688,0.00244307,0.00102502
1987-07-28,0.00376298,0.00373204,-0.00145229
1987-07-29,0.00600376,0.00013649,-0.00205889
1987-07-30,0.00245842,-0.00255584,-0.00418061
1987-07-31,-0.00124567,-0.00161808,-0.00065064
1987-08-03,-0.00291929,-0.00208183,-0.00106216
1987-08-04,-0.00150787,-0.00012943,0.00135875
1987-08-05,0.00484240,0.00214544,0.00181338
1987-08-06,0.00949627,-0.00121573,-0.00417686
1987-08-07,0.00221308,-0.00026906,-0.00100867
1987-08-10,0.00512334,0.00099501,-0.00124390
1987-08-11,0.00789546,0.00113242,-0.00207588
1987-08-12,-0.00274040,0.00252891,0.00217027
1987-08-13,0.00370124,0.00303005,0.00428460
1987-08-14,-0.00272154,0.00454408,0.00375598
1987-08-17,0.00153242,0.00097803,0.00159719
1987-08-18,-0.00604882,-0.00145906,0.00111314
1987-08-19,0.00042771,0.00011570,-0.00038314
1987-08-20,0.00739453,-0.00186701,-0.00354236
1987-08-21,0.00226611,-0.00035467,-0.00110217
1987-08-24,-0.00256402,0.00041147,0.00079621
1987-08-25,0.00542198,0.00217226,0.00051842
1987-08-26,0.00296701,0.00207682,-0.00296591
1987-08-27,0.00083414,-0.00268463,-0.00286834
1987-08-28,0.00156016,-0.00104236,-0.00176267
1987-08-31,-0.00554459,-0.00030623,-0.00012872
1987-09-01,0.00303802,-0.00275463,-0.00257678
1987-09-02,0.00508485,0.00157877,0.00046542
1987-09-03,-0.00100104,0.00027948,-0.00027877
1987-09-04,0.00392286,0.00048265,-0.00064222
1987-09-08,-0.00153636,0.00098150,0.00060744
1987-09-09,0.00037557,-0.00145772,-0.00147330
1987-09-10,-0.00083954,-0.00076914,0.00028110
1987-09-11,-0.00007094,0.00107134,0.00217219
1987-09-14,-0.00219919,-0.00095767,-0.00039121
1987-09-15,-0.00235982,-0.00063296,-0.00182602
1987-09-16,-0.00280178,-0.00145536,-0.00080790
1987-09-17,0.00084262,-0.00059484,-0.00093432
1987-09-18,-0.00167775,-0.00069998,-0.00024272
1987-09-21,-0.00341885,0.00034218,-0.00042050
1987-09-22,0.00243174,0.00495820,0.00565815
1987-09-23,-0.00212272,-0.00092024,-0.00069361
1987-09-24,-0.00054346,-0.00153430,-0.00130423
1987-09-25,0.00000467,0.00043032,-0.00012559
1987-09-28,-0.00060802,0.00162450,0.00205700
1987-09-29,-0.00243399,0.00029040,0.00041295
1987-09-30,0.00956864,0.00265240,-0.00032039
1987-10-01,0.00606854,0.00465560,0.00134431
1987-10-02,0.00226785,0.00303358,-0.00042676
1987-10-05,-0.00004997,0.00063654,-0.00211594
1987-10-06,-0.00482782,-0.00364994,-0.00165083
1987-10-07,-0.00457615,-0.00107543,0.00181203
1987-10-08,-0.00601959,-0.00314043,-0.00058653
1987-10-09,-0.00194179,-0.00012500,0.00019964
1987-10-12,0.00307687,0.00037071,0.00147656
1987-10-13,0.00150765,0.00274960,0.00260288
1987-10-14,-0.00655730,-0.00384173,-0.00246498
1987-10-15,-0.00668677,-0.00432039,-0.00322882
1987-10-16,-0.00140978,-0.00663976,-0.00134683
1987-10-19,-0.02358422,-0.03442412,-0.01602079
1987-10-20,0.03299137,0.01078791,0.01653644
1987-10-21,0.02111860,0.01949955,0.00303763
1987-10-22,0.00203105,-0.00636719,-0.00141206
1987-10-23,0.00239495,-0.00056429,0.00443676
1987-10-26,-0.08146442,0.04917764,0.03642909
1987-10-27,0.01874115,-0.00249754,-0.00602974
1987-10-28,0.01527128,-0.00558463,0.00095497
1987-10-29,0.08138584,-0.03680569,-0.02526265
1987-10-30,0.07910129,-0.01974141,-0.02438501
1987-11-02,0.02504870,-0.00660655,-0.00757594
1987-11-03,-0.03034869,0.01135754,0.01079769
1987-11-04,-0.00638051,0.00138650,0.00178397
1987-11-05,0.01315440,-0.00398579,-0.00513726
1987-11-06,-0.00664887,0.00154717,0.00203544
1987-11-09,-0.01874460,0.01030238,0.00563741
1987-11-10,-0.01897610,0.00882683,0.00695950
1987-11-11,0.00808660,-0.00665516,-0.00680070
1987-11-12,0.02223158,-0.01197182,-0.00570823
1987-11-13,-0.00500247,-0.00018812,-0.00056342
1987-11-16,-0.00352614,-0.00100766,0.00077280
1987-11-17,-0.01582028,0.00581106,0.00623397
1987-11-18,0.00613709,-0.00352078,-0.00165359
1987-11-19,-0.01466253,0.00253384,0.00533515
1987-11-20,-0.00083174,0.00159930,0.00045396
1987-11-23,0.00620233,-0.00438280,-0.00159620
1987-11-24,0.01442659,-0.00118484,-0.01055348
1987-11-25,-0.00506051,-0.00015310,-0.00312021
1987-11-27,-0.00244178,0.00228353,0.00175762
1987-11-30,-0.00702116,0.00616325,0.01852115
1987-12-01,0.00584423,0.00101003,-0.00209104
1987-12-02,0.00459283,0.00112651,-0.00143652
1987-12-03,-0.01043360,0.00468103,0.01321142
1987-12-04,0.00247744,0.00260225,0.00548848
1987-12-07,0.01197603,-0.00134058,-0.00866194
1987-12-08,0.01284612,-0.00191353,-0.01199121
1987-12-09,0.00861052,-0.00277821,-0.00995307
1987-12-10,-0.00636677,0.00133339,0.00364678
1987-12-11,0.00192104,-0.00170316,-0.00599772
1987-12-14,0.00994172,-0.00491857,-0.01505109
1987-12-15,-0.00027928,0.00163452,-0.00181909
1987-12-16,0.00625430,-0.00163906,-0.00914242
1987-12-17,-0.00715472,0.00323980,0.00070090
1987-12-18,0.00468503,-0.00044920,-0.00778854
1987-12-21,0.00352274,0.00104009,-0.00311481
1987-12-22,0.00184643,0.00038388,-0.00010088
1987-12-23,0.00483560,-0.00009188,-0.00713079
1987-12-24,0.00523046,0.00117894,-0.00157136
1987-12-28,0.00652241,0.00444256,0.01014639
1987-12-29,-0.00017467,0.00129052,0.00276906
1987-12-30,0.00183638,-0.00061592,-0.00515166
1987-12-31,-0.00044576,0.00263189,-0.00057157
1988-01-04,0.00322257,-0.00144364,-0.00993881
1988-01-05,-0.00229171,-0.00112724,-0.00314306
1988-01-06,0.00137578,0.00187052,-0.00068967
1988-01-07,0.00258165,0.00167140,-0.00441112
1988-01-08,-0.00514505,0.00260206,0.02368562
1988-01-11,0.01451009,0.00280711,-0.00257265
1988-01-12,0.00404781,0.00182132,0.00709761
1988-01-13,-0.00033311,0.00001096,-0.00102983
1988-01-14,-0.00211281,-0.00203431,-0.00197062
1988-01-15,0.00157448,-0.00072251,-0.00699393
1988-01-18,-0.00118692,-0.00031734,0.00176667
1988-01-19,-0.00428027,-0.00072531,0.00407585
1988-01-20,0.00483260,0.00423375,0.01219824
1988-01-21,-0.00030676,-0.00214950,-0.00186229
1988-01-22,0.00086760,-0.00219860,-0.00437674
1988-01-25,0.00482384,-0.00220717,-0.00466712
1988-01-26,0.00174750,0.00236009,0.00380575
1988-01-27,-0.00012595,0.00038855,0.00166920
1988-01-28,0.00386086,-0.00120569,-0.00130405
1988-01-29,0.00388251,-0.00055789,-0.00075529
1988-02-01,-0.00467128,-0.00195447,0.00650269
1988-02-02,0.00347317,0.00009630,0.00261789
1988-02-03,-0.00385361,0.00053628,0.00763398
1988-02-04,0.00171088,-0.00069703,-0.00001925
1988-02-05,-0.00115198,0.00157891,0.00238758
1988-02-08,-0.00278283,0.00190211,0.00339241
1988-02-09,0.00580302,-0.00073092,-0.00343595
1988-02-10,0.00286464,-0.00282529,-0.00751499
1988-02-11,-0.00036443,0.00172918,-0.00052680
1988-02-12,0.00493887,0.00204566,-0.00047534
1988-02-16,0.00394095,0.00059548,-0.00277236
1988-02-17,0.00142708,0.00260823,0.00114438
1988-02-18,-0.00183339,0.00188819,0.00218808
1988-02-19,0.00576652,0.00018616,-0.00230721
1988-02-22,0.00768344,0.00228961,-0.00161295
1988-02-23,-0.00119059,0.00086114,0.00006528
1988-02-24,-0.00375984,-0.00137903,0.00048520
1988-02-25,0.00521690,0.00311134,0.00212353
1988-02-26,0.00000747,-0.00005849,0.00008147
1988-02-29,0.00033952,-0.00109960,0.00026547
1988-03-01,0.00068119,-0.00090434,0.00039800
1988-03-02,-0.00296822,-0.00086344,0.00102817
1988-03-03,-0.00204583,-0.00085254,0.00097784
1988-03-04,-0.00159394,0.00030040,-0.00218600
1988-03-07,-0.00354254,-0.00294645,0.00180430
1988-03-08,-0.00074780,-0.00175178,-0.00087338
1988-03-09,-0.00232808,-0.00018957,0.00060140
1988-03-10,0.00609673,0.00441785,0.00273883
1988-03-11,0.00414288,0.00205352,-0.00061763
1988-03-14,-0.00395472,-0.00291126,-0.00418352
1988-03-15,0.00148011,-0.00041937,-0.00120060
1988-03-16,-0.00100128,-0.00045177,0.00053183
1988-03-17,-0.00085594,-0.00164537,-0.00105252
1988-03-18,0.00235794,0.00101613,0.00022394
1988-03-21,0.00287327,0.00086234,-0.00050462
1988-03-22,-0.00158485,-0.00138317,-0.00070413
1988-03-23,0.00022056,-0.00133337,0.00108575
1988-03-24,0.00637063,0.00483302,0.00175268
1988-03-25,-0.00135038,-0.00002358,0.00186356
1988-03-28,0.00383213,0.00201686,0.00040726
1988-03-29,-0.00373768,-0.00325905,-0.00382190
1988-03-30,0.00081879,0.00224687,0.00372228
1988-03-31,-0.00001190,0.00007576,0.00011685
1988-04-04,0.00101653,0.00260212,0.00348297
1988-04-05,0.00208812,-0.00066662,-0.00323686
1988-04-06,0.00496555,-0.00255045,-0.00861952
1988-04-07,-0.00246676,-0.00109819,-0.00107234
1988-04-08,-0.00008893,-0.00196852,-0.00451619
1988-04-11,-0.00086757,-0.00071075,-0.00124038
1988-04-12,0.00068110,0.00027387,-0.00164298
1988-04-13,0.00339025,0.00121725,-0.00063666
1988-04-14,-0.00233536,0.00584238,0.01200890
1988-04-15,0.00184579,0.00098365,0.00028558
1988-04-18,-0.00446143,-0.00197049,-0.00050043
1988-04-19,-0.00355221,-0.00130497,0.00025679
1988-04-20,0.00145976,0.00165678,0.00158719
1988-04-21,-0.00112087,-0.00054108,0.00042009
1988-04-22,0.00373647,-0.00053510,-0.00492618
1988-04-25,0.00266554,-0.00005958,-0.00315702
1988-04-26,0.00091667,-0.00053737,-0.00186241
1988-04-27,0.00209113,0.00056987,-0.00012297
1988-04-28,-0.00217241,-0.00023666,-0.00054639
1988-04-29,0.00092240,0.00043864,0.00073244
1988-05-02,-0.00000613,0.00052789,-0.00083312
1988-05-03,-0.00028201,-0.00129348,-0.00242650
1988-05-04,-0.00100718,0.00136308,0.00150119
1988-05-05,0.00243329,0.00202929,0.00320426
1988-05-06,-0.00252858,-0.00127234,0.00073334
1988-05-09,-0.00088336,0.00121260,0.00480221
1988-05-10,0.00421591,0.00301754,0.00144615
1988-05-11,-0.00028479,0.00345100,0.00757045
1988-05-12,0.00291168,0.00037054,-0.00088847
1988-05-13,-0.00134315,-0.00271744,-0.00435467
1988-05-16,-0.00119783,-0.00120118,-0.00300495
1988-05-17,-0.00355255,-0.00019000,0.00277929
1988-05-18,-0.00171038,0.00283985,0.00654379
1988-05-19,0.00303748,0.00217395,0.00068808
1988-05-20,-0.00115960,-0.00065282,-0.00092728
1988-05-23,-0.00015477,0.00188071,0.00447179
1988-05-24,-0.00190848,-0.00316716,-0.00452650
1988-05-25,0.00281324,0.00177750,0.00086729
1988-05-26,0.00163192,0.00000624,-0.00172207
1988-05-27,-0.00045427,0.00001722,0.00158978
1988-05-31,0.00664413,-0.00197556,-0.00615958
1988-06-01,0.00444542,-0.00277828,-0.00598146
1988-06-02,-0.00317043,-0.00096352,0.00038896
1988-06-03,0.00159638,-0.00161315,-0.00316527
1988-06-06,-0.00033596,-0.00204590,-0.00334528
1988-06-07,-0.00093609,-0.00090125,0.00147925
1988-06-08,0.00749248,-0.00103652,-0.00460796
1988-06-09,0.00005571,-0.00061972,-0.00135603
1988-06-10,0.00196373,-0.00122726,-0.00224244
1988-06-13,-0.00209714,-0.00145418,-0.00053080
1988-06-14,-0.00145046,-0.00237101,-0.00152403
1988-06-15,0.00008325,0.00009255,0.00096981
1988-06-16,-0.00498922,0.00059299,0.00377152
1988-06-17,-0.00213864,-0.00015205,0.00013850
1988-06-20,0.00136879,0.00119918,-0.00107214
1988-06-21,0.00454591,-0.00016695,-0.00230283
1988-06-22,0.00153786,-0.00242193,-0.00289928
1988-06-23,0.00004046,0.00007830,0.00059605
1988-06-24,-0.00007847,0.00002023,0.00188259
1988-06-27,0.00117552,0.00231925,0.00215776
1988-06-28,0.00156556,-0.00042198,-0.00028401
1988-06-29,0.00104369,0.00071404,0.00057501
1988-06-30,0.00248799,-0.00132586,-0.00362119
1988-07-01,0.00175938,0.00136914,-0.00037926
1988-07-05,-0.00165318,-0.00280596,-0.00249864
1988-07-06,0.00251881,0.00187358,0.00173457
1988-07-07,0.00309111,0.00199509,-0.00036996
1988-07-08,0.00011598,0.00079085,0.00273400
1988-07-11,0.00170325,0.00105194,0.00196276
1988-07-12,0.00324175,0.00382515,0.00206141
1988-07-13,-0.00099849,-0.00027647,-0.00026548
1988-07-14,0.00118923,0.00007089,-0.00010256
1988-07-15,0.00066696,0.00011793,0.00069622
1988-07-18,0.00293658,0.00183348,0.00095251
1988-07-19,-0.00059367,0.00116161,0.00130397
1988-07-20,0.00329799,0.00218915,0.00198108
1988-07-21,0.00162845,0.00261173,0.00412760
1988-07-22,0.00330989,0.00371840,0.00341920
1988-07-25,0.00245272,0.00173474,-0.00001306
1988-07-26,0.00149829,0.00089548,0.00173394
1988-07-27,-0.00140341,0.00146161,0.00319413
1988-07-28,-0.00021853,-0.00058352,-0.00092850
1988-07-29,0.00102786,-0.00142261,-0.00412905
1988-08-01,-0.00060477,-0.00143414,-0.00036770
1988-08-02,0.00150437,0.00051060,0.00117788
1988-08-03,0.00045082,0.00031106,0.00067357
1988-08-04,0.00277649,0.00205025,0.00128291
1988-08-05,-0.00107544,0.00012066,0.00159282
1988-08-08,-0.00179369,0.00047130,0.00080056
1988-08-09,-0.00049969,0.00215948,0.00414129
1988-08-10,0.00282938,0.00569197,0.00774095
1988-08-11,-0.00006009,0.00005626,-0.00026000
1988-08-12,0.00185952,0.00095822,-0.00063005
1988-08-15,-0.00299116,0.00160282,0.00757810
1988-08-16,0.00260993,0.00026539,-0.00421184
1988-08-17,-0.00162586,-0.00055693,0.00229302
1988-08-18,-0.00083286,-0.00045543,-0.00046133
1988-08-19,0.00068960,0.00060650,0.00134932
1988-08-22,-0.00376512,0.00071014,0.00683408
1988-08-23,0.00211695,0.00146937,0.00040899
1988-08-24,0.00573944,-0.00172345,-0.00431537
1988-08-25,-0.00398867,0.00023528,0.00200240
1988-08-26,-0.00046176,-0.00236557,-0.00267003
1988-08-29,0.00467861,-0.00073403,-0.00202445
1988-08-30,0.00156071,-0.00052243,-0.00107126
1988-08-31,0.00215711,0.00259691,0.00098287
1988-09-01,-0.00121463,0.00377639,0.00477720
1988-09-02,0.00475309,-0.00354054,-0.00427315
1988-09-06,-0.00040744,-0.00209904,-0.00161893
1988-09-07,-0.00085670,0.00016645,0.00024356
1988-09-08,0.00175785,0.00127003,-0.00027682
1988-09-09,0.00296455,-0.00066067,-0.00440647
1988-09-12,0.00115084,0.00023587,-0.00022316
1988-09-13,-0.00050195,0.00007228,0.00083514
1988-09-14,0.00281599,-0.00051116,-0.00152602
1988-09-15,0.00132856,0.00221057,0.00095199
1988-09-16,-0.00069081,-0.00309111,-0.00152852
1988-09-19,0.00097461,0.00240205,0.00147449
1988-09-20,-0.00152542,-0.00150705,-0.00125287
1988-09-21,0.00101968,-0.00048422,-0.00063571
1988-09-22,-0.00114715,0.00107554,0.00137803
1988-09-23,0.00037067,0.00055544,0.00083183
1988-09-26,-0.00027661,0.00095347,0.00137502
1988-09-27,-0.00188195,-0.00054291,0.00124057
1988-09-28,-0.00038088,-0.00033798,-0.00005695
1988-09-29,0.00009591,-0.00162675,-0.00430953
1988-09-30,-0.00000282,0.00009538,0.00052687
1988-10-03,-0.00326578,-0.00044548,0.00113423
1988-10-04,-0.00204210,-0.00202841,-0.00013264
1988-10-05,-0.00068903,-0.00048347,-0.00088157
1988-10-06,-0.00089521,-0.00011427,0.00109611
1988-10-07,-0.00203736,-0.00123326,0.00158696
1988-10-10,-0.00028795,-0.00081002,-0.00002914
1988-10-11,-0.00030696,0.00004421,-0.00103010
1988-10-12,0.00569015,0.00510140,0.00398694
1988-10-13,-0.00420060,-0.00221374,-0.00078585
1988-10-14,-0.00038361,0.00009916,-0.00010525
1988-10-17,0.00046674,0.00006040,-0.00067958
1988-10-18,0.00008214,-0.00082439,-0.00245420
1988-10-19,0.00088399,0.00180897,0.00062455
1988-10-20,-0.00060724,-0.00180591,-0.00285042
1988-10-21,0.00114196,0.00162272,0.00248823
1988-10-24,-0.00953102,-0.00296398,-0.00083178
1988-10-25,0.00177342,0.00067208,0.00180890
1988-10-26,0.00373630,-0.00041405,0.00048510
1988-10-27,0.00540560,-0.00153647,0.00498207
1988-10-28,0.00141038,0.00141191,-0.00147601
1988-10-31,-0.00067057,-0.00154017,0.00054461
1988-11-01,-0.00079366,0.00018732,-0.00069075
1988-11-02,0.00051367,0.00049551,0.00195094
1988-11-03,-0.00358733,-0.00020153,-0.00072461
1988-11-04,-0.00095597,-0.00183617,-0.00068374
1988-11-07,-0.00106036,-0.00240060,0.00394722
1988-11-08,0.00446520,0.00308485,-0.00143947
1988-11-09,0.00342131,-0.00033448,0.00024841
1988-11-10,0.00145537,0.00139314,0.00084581
1988-11-11,-0.00018272,-0.00410367,0.00257935
1988-11-14,0.00109497,0.00018784,0.00040743
1988-11-15,0.00256088,-0.00006892,-0.00100681
1988-11-16,-0.00267247,-0.00381374,0.00656158
1988-11-17,0.00051764,0.00128934,-0.00102494
1988-11-18,-0.00265372,0.00000221,-0.00125691
1988-11-21,0.00819732,0.00268599,0.00012459
1988-11-22,0.00231880,-0.00034076,0.00001860
1988-11-23,-0.00434474,-0.00149179,0.00056553
1988-11-25,0.00168862,0.00069152,-0.00193681
1988-11-28,-0.00224278,-0.00144483,0.00014062
1988-11-29,-0.00024133,-0.00037207,0.00064221
1988-11-30,0.00049255,0.00123458,0.00000365
1988-12-01,-0.00185330,0.00071709,-0.00167944
1988-12-02,0.00349892,0.00343931,0.00035210
1988-12-05,-0.00214101,-0.00112207,-0.00012025
1988-12-06,-0.00069646,-0.00086932,0.00174734
1988-12-07,-0.00021814,0.00019746,0.00095379
1988-12-08,0.00129771,-0.00001268,-0.00095908
1988-12-09,0.00127630,-0.00114367,-0.00091029
1988-12-12,-0.00130154,-0.00255496,-0.00209235
1988-12-13,-0.00137618,-0.00144367,-0.00087291
1988-12-14,0.00000248,-0.00034593,-0.00173113
1988-12-15,0.00064711,0.00182399,-0.00005311
1988-12-16,-0.00111613,0.00291975,0.00246209
1988-12-19,0.00096888,0.00123455,0.00342870
1988-12-20,-0.00185032,-0.00211113,-0.00255004
1988-12-21,-0.00272791,-0.00175764,-0.00030072
1988-12-22,0.00662367,0.00217448,-0.00141819
1988-12-23,0.00018291,0.00228629,0.00005887
1988-12-27,0.00194715,-0.00125585,-0.00087230
1988-12-28,-0.00125213,0.00051862,0.00064469
1988-12-29,-0.00223342,0.00062485,-0.00077353
1988-12-30,0.00240531,0.00272385,-0.00172012
1989-01-03,0.00919918,0.00501571,0.00186910
1989-01-04,-0.00457677,0.00424827,0.00130225
1989-01-05,-0.00129914,-0.00084621,-0.00033172
1989-01-06,0.00246474,0.00061551,-0.00030755
1989-01-09,0.00012437,-0.00110311,-0.00085729
1989-01-10,0.00160321,0.00033470,0.00053671
1989-01-11,-0.00522492,-0.00242569,0.00040976
1989-01-12,-0.00092657,-0.00031654,-0.00119454
1989-01-13,0.00234235,0.00115684,0.00054653
1989-01-16,-0.00031323,0.00057549,0.00154474
1989-01-17,0.00462475,-0.00049431,0.00008838
1989-01-18,-0.00383263,-0.00094860,-0.00251389
1989-01-19,-0.00270463,-0.00242970,-0.00169724
1989-01-20,0.00088725,0.00131322,0.00130152
1989-01-23,0.00405301,0.00143080,0.00020227
1989-01-24,0.00130622,-0.00038574,-0.00268181
1989-01-25,-0.00120159,-0.00072978,-0.00102800
1989-01-26,-0.00076707,-0.00047376,-0.00258790
1989-01-27,0.00539571,0.00189314,-0.00018406
1989-01-30,-0.00192676,-0.00048538,-0.00127430
1989-01-31,-0.00112044,-0.00066188,-0.00206893
1989-02-01,-0.00312521,-0.00156441,-0.00171711
1989-02-02,0.00029200,0.00063756,-0.00049924
1989-02-03,-0.00078675,-0.00100176,-0.00203575
1989-02-06,-0.00035679,-0.00053535,0.00028768
1989-02-07,-0.00348782,-0.00047776,-0.00352144
1989-02-08,0.00382632,-0.00018514,0.00039105
1989-02-09,0.00689272,0.00122306,0.00189908
1989-02-10,0.00583457,0.00126137,0.00386170
1989-02-13,0.00279606,0.00053945,0.00010383
1989-02-14,-0.00221573,-0.00080252,-0.00031567
1989-02-15,-0.00527994,-0.00194120,-0.00235506
1989-02-16,0.00202056,0.00114821,-0.00065264
1989-02-17,-0.00186820,0.00057785,-0.00172188
1989-02-21,-0.00300543,-0.00205212,-0.00077040
1989-02-22,0.00063675,-0.00135909,0.00313958
1989-02-23,0.00119516,-0.00143560,-0.00311912
1989-02-24,0.00096318,-0.00112340,0.00212126
1989-02-27,-0.00099158,0.00078547,0.00093184
1989-02-28,0.00133119,0.00100637,0.00010067
1989-03-01,-0.00069012,-0.00206306,-0.00120175
1989-03-02,-0.00361051,-0.00195851,-0.00355552
1989-03-03,0.00011746,0.00016058,-0.00088302
1989-03-06,-0.00869509,-0.00148464,-0.00256565
1989-03-07,-0.00235837,-0.00159879,-0.00073711
1989-03-08,0.00169507,-0.00018794,-0.00055853
1989-03-09,0.00223124,0.00062776,0.00047160
1989-03-10,0.00393800,0.00081534,0.00107652
1989-03-13,-0.00415486,-0.00146585,-0.00170401
1989-03-14,0.00312971,0.00087304,0.00032290
1989-03-15,0.00029670,-0.00051416,-0.00163130
1989-03-16,-0.00220957,0.00018283,-0.00150386
1989-03-17,0.00584584,0.00108595,0.00456955
1989-03-20,0.00524685,0.00118882,0.00294077
1989-03-21,-0.00278371,-0.00190108,-0.00294238
1989-03-22,0.00309090,0.00017864,0.00048055
1989-03-23,-0.00082524,-0.00065650,0.00038597
1989-03-27,0.00658550,0.00064900,0.00002712
1989-03-28,0.00011851,0.00002924,-0.00154191
1989-03-29,0.00110212,0.00094416,-0.00021431
1989-03-30,0.00222403,0.00022933,-0.00057051
1989-03-31,-0.00166946,-0.00036190,0.00028707
1989-04-03,-0.00341489,0.00144750,-0.00049466
1989-04-04,-0.00533001,-0.00116883,-0.00020244
1989-04-05,0.00212117,0.00130724,0.00053116
1989-04-06,0.00098741,-0.00035659,0.00136876
1989-04-07,0.00031138,0.00038277,-0.00115866
1989-04-10,-0.00056863,-0.00059845,-0.00147957
1989-04-11,-0.00105859,0.00175689,0.00129365
1989-04-12,-0.00518589,-0.00069015,-0.00073773
1989-04-13,-0.00180404,-0.00115027,-0.00162187
1989-04-14,0.00337081,0.00140253,0.00100795
1989-04-17,0.00139873,0.00138011,0.00022814
1989-04-18,-0.00036910,0.00107450,0.00096860
1989-04-19,0.00352034,0.00037138,0.00024583
1989-04-20,0.00090556,0.00131583,0.00043080
1989-04-21,-0.00074056,0.00121358,0.00044955
1989-04-24,-0.00175649,-0.00107643,-0.00074135
1989-04-25,0.00519594,-0.00243205,-0.00377322
1989-04-26,-0.00106836,-0.00023879,-0.00105785
1989-04-27,-0.00026857,0.00061783,0.00090832
1989-04-28,-0.00344754,-0.00006733,-0.00104030
1989-05-01,0.00250009,0.00018638,-0.00119926
1989-05-02,-0.00278451,-0.00076848,-0.00085397
1989-05-03,0.00138937,-0.00124921,-0.00090294
1989-05-04,-0.00009232,-0.00028988,-0.00074415
1989-05-05,-0.00162471,0.00035310,-0.00026548
1989-05-08,-0.00395280,-0.00112299,0.00006743
1989-05-09,0.00125904,-0.00128229,-0.00087109
1989-05-10,0.00070839,-0.00017666,-0.00039686
1989-05-11,-0.00295212,-0.00050550,-0.00089856
1989-05-12,-0.00099417,0.00244900,0.00149376
1989-05-15,-0.00409599,-0.00095573,-0.00059760
1989-05-16,-0.00009887,-0.00104004,-0.00092053
1989-05-17,0.00187887,-0.00020328,-0.00069283
1989-05-18,0.00133716,0.00026788,-0.00126436
1989-05-19,-0.00143104,0.00126196,0.00119521
1989-05-22,0.00140248,0.00127603,0.00049485
1989-05-23,0.00195588,-0.00120694,-0.00008414
1989-05-24,0.00290968,-0.00099934,-0.00109828
1989-05-25,0.00189995,0.00030912,0.00030690
1989-05-26,0.00169501,0.00376841,0.00105216
1989-05-30,-0.00314669,-0.00208929,-0.00060706
1989-05-31,-0.00065252,0.00000807,0.00037450
1989-06-01,-0.00082407,0.00141475,-0.00076168
1989-06-02,-0.00003156,0.00379431,0.00216180
1989-06-05,0.00042220,-0.00481389,-0.00208981
1989-06-06,0.00602669,0.00195923,0.00119735
1989-06-07,0.00171217,0.00334720,0.00112926
1989-06-08,0.00304808,0.00142549,-0.00028446
1989-06-09,0.00014421,-0.00046884,-0.00016732
1989-06-12,0.00163114,0.00038166,-0.00004466
1989-06-13,-0.00213723,-0.00538538,-0.00198372
1989-06-14,0.00086034,-0.00110760,0.00037970
1989-06-15,0.00495667,-0.00257836,-0.00083584
1989-06-16,0.00241027,0.00232563,0.00084807
1989-06-19,0.00046875,0.00109660,0.00075684
1989-06-20,-0.00013982,0.00059257,-0.00017678
1989-06-21,0.00128109,-0.00059672,0.00044070
1989-06-22,0.00251309,0.00279716,0.00181327
1989-06-23,0.00616940,0.00219163,-0.00012157
1989-06-26,0.00138873,0.00058136,-0.00068038
1989-06-27,0.00312312,0.00050835,0.00008806
1989-06-28,-0.00194636,-0.00140759,-0.00069029
1989-06-29,0.00392096,-0.00252284,-0.00246829
1989-06-30,-0.00185682,-0.00251701,-0.00320284
1989-07-03,0.00370912,0.00194616,0.00051980
1989-07-05,0.00047059,0.00101834,0.00206259
1989-07-06,-0.00061404,0.00074493,0.00114841
1989-07-07,0.00094000,0.00341049,0.00397779
1989-07-10,-0.00276875,0.00007589,0.00117851
1989-07-11,0.00102520,0.00250415,0.00260365
1989-07-12,0.00012466,0.00079645,0.00097919
1989-07-13,-0.00038431,0.00077619,0.00128268
1989-07-14,0.00429433,0.00142674,-0.00014364
1989-07-17,-0.00075120,0.00160859,0.00141634
1989-07-18,-0.00256538,0.00088995,0.00216266
1989-07-19,-0.00304754,0.00127526,0.00255259
1989-07-20,0.00037146,-0.00042856,-0.00048094
1989-07-21,-0.00032724,0.00160942,0.00135463
1989-07-24,-0.00165693,-0.00103717,0.00005147
1990-01-23,0.00739163,0.00163917,0.00142851
1990-01-24,0.01088219,0.00180397,0.00090853
1990-01-25,-0.01184549,-0.00213781,0.00022550
1990-01-26,0.00363195,-0.00194685,-0.00227711
